programCode,AcademicYear,UserUID,examID,CourseCode,CourseName,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,attainment,Exam_type,Mapping
CSE,2018-2019,4,8a838345689da61e0168a8170b974021,15CSE402,Structure and Interpretation of Computer Programs,7,8a838345673ec61901673ee84559037f,"Understand type checking, type-inference as implemented in Haskell",60,70,44.5,100,1,1,0.445,0,4,"3,2,2,0,2,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,8a838345695bde6601699016ada6051b,15CSE411,Software Project Management,8,8a838345695bde6601698ff54c8a02e7,"To understand the basic concepts, terminologies and issues of software project management",45,60,4,4,1,2,1,1,1,"3,1,1,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,8a838345695bde6601699016ada6051b,15CSE411,Software Project Management,8,8a838345695bde6601698ff5907a02eb,To apply appropriate methods and models for the development of solutions,45,60,12,24,2,5,0.5,1,1,"3,2,3,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,8a838345695bde6601699016ada6051b,15CSE411,Software Project Management,8,8a838345695bde6601698ff6152602ef,To analyze the cost-benefits of calculations so as to optimize the selection strategy,45,60,15,22,1,3,0.681818182,1,1,"3,2,2,3,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,8a8383456a2ef3ea016a4e2523631459,15CSE411,Software Project Management,8,8a838345695bde6601698ff6601502f3,"To evaluate methods, models and technologies towards achieving project success",45,60,7,11,1,3,0.636363636,1,2,"2,2,2,1,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,8a8383456a2ef3ea016a4e2523631459,15CSE411,Software Project Management,8,8a838345695bde6601698ff6a5fc02f7,To design and evaluate network planning models with criticality,45,60,19,28,1,6,0.678571429,1,2,"3,2,3,3,3,0,0,0,0,0,0,2,0,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea8239e0bea,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,5.95,35,1,2,0.17,0,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,0.56,2.5,1,2,0.224,0,3,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,0.3,25,1,2,0.012,0,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea8239e0bea,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,2.55,15,1,2,0.17,0,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea8320e0cbe,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,8,50,1,2,0.16,0,2,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,0.56,2.5,1,2,0.224,0,3,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,0.7,25,1,2,0.028,0,4,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,0.56,2.5,1,2,0.224,0,3,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,0.1,25,1,2,0.004,0,4,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,60,70,0.56,2.5,1,2,0.224,0,3,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,60,70,0.9,25,1,2,0.036,0,4,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfa6f900b5,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,9.75,37.5,1,2,0.26,0,1,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,1.75,5,1,2,0.35,0,3,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,7.6,25,1,2,0.304,0,4,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfa6f900b5,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,3.25,12.5,1,2,0.26,0,1,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfb6190189,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,2.8,40,1,2,0.07,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,1.75,5,1,2,0.35,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,1.4,25,1,2,0.056,0,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfb6190189,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,0.7,10,1,2,0.07,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,1.75,5,1,2,0.35,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,2.4,25,1,2,0.096,0,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,45,60,1.75,5,1,2,0.35,0,3,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,45,60,6.6,25,1,2,0.264,0,4,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb61101017,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,55,70,3,15,1,2,0.2,0,1,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,55,70,0,5,1,2,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,55,70,0.8,3.75,1,2,0.213333333,0,3,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,55,70,3.75,3.75,1,2,1,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb61101017,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,55,70,3,15,1,2,0.2,0,1,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,55,70,0.5,5,1,2,0.1,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,55,70,1.7,3.75,1,2,0.453333333,0,3,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,55,70,3.75,3.75,1,2,1,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,55,70,0.3,5,1,2,0.06,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,55,70,1.7,3.75,1,2,0.453333333,0,3,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,55,70,3.75,3.75,1,2,1,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2017-2018,5,2c9fadbd7866cacd0178687605071401,15ECE301,Communication Theory,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,60,70,10,50,1,2,0.2,0,1,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,60,70,2.25,5,1,2,0.45,0,3,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,60,70,2,25,1,2,0.08,0,4,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd01786876135f14d5,15ECE301,Communication Theory,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,60,70,3.2,40,1,2,0.08,0,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,60,70,2.25,5,1,2,0.45,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,60,70,4.5,25,1,2,0.18,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd01786876135f14d5,15ECE301,Communication Theory,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,60,70,0.8,10,1,2,0.08,0,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,60,70,2.25,5,1,2,0.45,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,60,70,2.8,25,1,2,0.112,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,5,8a8383456750357a01675452592202e9,Able to apply the concepts of modulation and demodulation for the design of communication systems,60,70,2.25,5,1,2,0.45,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,5,8a8383456750357a01675452592202e9,Able to apply the concepts of modulation and demodulation for the design of communication systems,60,70,3.7,25,1,2,0.148,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea8239e0bea,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,11.2,35,1,2,0.32,0,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,0.31,2.5,1,2,0.124,0,3,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,2.7,25,1,2,0.108,0,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea8239e0bea,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,4.8,15,1,2,0.32,0,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea8320e0cbe,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,11,50,1,2,0.22,0,2,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,0.31,2.5,1,2,0.124,0,3,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,0.05,25,1,2,0.002,0,4,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,0.31,2.5,1,2,0.124,0,3,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,2.3,25,1,2,0.092,0,4,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,60,70,0.31,2.5,1,2,0.124,0,3,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,60,70,0.45,25,1,2,0.018,0,4,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfa6f900b5,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,2.25,37.5,1,2,0.06,0,1,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,0.25,5,1,2,0.05,0,3,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,0,25,1,2,0,0,4,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfa6f900b5,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,0.75,12.5,1,2,0.06,0,1,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfb6190189,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,8.8,40,1,2,0.22,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,0.25,5,1,2,0.05,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,0,25,1,2,0,0,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfb6190189,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,2.2,10,1,2,0.22,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,0.25,5,1,2,0.05,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,0,25,1,2,0,0,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,45,60,0.25,5,1,2,0.05,0,3,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,45,60,0,25,1,2,0,0,4,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb61101017,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,55,70,2.5,15,1,2,0.166666667,0,1,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,55,70,0.4,5,1,2,0.08,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,55,70,2.7,3.75,1,2,0.72,1,3,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,55,70,3.75,3.75,1,2,1,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb61101017,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,55,70,2.5,15,1,2,0.166666667,0,1,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,55,70,0.6,5,1,2,0.12,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,55,70,1.3,3.75,1,2,0.346666667,0,3,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,55,70,3.75,3.75,1,2,1,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,55,70,1,5,1,2,0.2,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,55,70,3.75,3.75,1,2,1,1,3,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,55,70,3.75,3.75,1,2,1,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2017-2018,6,2c9fadbd7866cacd0178687605071401,15ECE301,Communication Theory,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,60,70,14,50,1,2,0.28,0,1,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,60,70,2.5,5,1,2,0.5,0,3,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,60,70,1.7,25,1,2,0.068,0,4,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd01786876135f14d5,15ECE301,Communication Theory,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,60,70,9.6,40,1,2,0.24,0,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,60,70,2.5,5,1,2,0.5,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,60,70,0.8,25,1,2,0.032,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd01786876135f14d5,15ECE301,Communication Theory,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,60,70,2.4,10,1,2,0.24,0,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,60,70,2.5,5,1,2,0.5,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,60,70,1.9,25,1,2,0.076,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,5,8a8383456750357a01675452592202e9,Able to apply the concepts of modulation and demodulation for the design of communication systems,60,70,2.5,5,1,2,0.5,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
