programCode,AcademicYear,UserUID,FormTitle,examID,CourseCode,CourseName,BriefDescription,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,OBE_attainment,attainment,Exam_type,Mapping
ECE,2019-2020,7,15ECE204_Signal processing1 - Periodical1,ff8081816cf745f5016cfaef81b133b6,15ECE204,Signals Processing I,,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,45,60,1,4,2,4,0.25,0,0,1,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_Signal processing1 - Periodical1,ff8081816cf745f5016cfaef81b133b6,15ECE204,Signals Processing I,,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,45,60,0,4,4,4,0,0,0,1,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,45,60,5,10,2,3,0.5,1,1,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,45,60,0,3,3,2,0,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,45,60,1,3,4,4,0.333333333,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,45,60,3,10,1,4,0.3,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,45,60,5,23,2,3,0.217391304,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,45,60,1,9,2,4,0.111111111,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,45,60,5,10,4,3,0.5,1,1,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,45,60,5.5,13,4,4,0.423076923,1,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,45,60,0,3,5,3,0,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545d814c032d,CO3: To apply time and frequency domain techniques for determining system response,40,60,0,3,4,5,0,0,0,4,"3,3,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545dbef2033e,CO4: To analyze behaviour of linear time invariant systems,45,60,0,10,2,3,0,0,0,4,"3,3,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE204_End Sem,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,,3,8a8383456750357a0167545dbef2033e,CO4: To analyze behaviour of linear time invariant systems,45,60,1.5,3,5,4,0.5,1,1,4,"3,3,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15MAT202_Periodical 1,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e335e4367dc,Understand real vector spaces and subspaces and their properties,35,60,7,14,2,2,0.5,1,1,1,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_Periodical 1,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e335e4367dc,Understand real vector spaces and subspaces and their properties,35,60,0,2,2,3,0,0,0,1,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_End Semester,ff8081816fa204f9016fa38e7a1a3bda,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e335e4367dc,Understand real vector spaces and subspaces and their properties,35,60,7,10,2,2,0.7,2,1,4,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_Periodical 1,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e33a5cb67e0,Understand Linear independence and dependence of vectors,35,60,12,12,2,2,1,2,1,1,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_End Semester,ff8081816fa204f9016fa38e7a1a3bda,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e33a5cb67e0,Understand Linear independence and dependence of vectors,35,60,7,20,2,1,0.35,0,0,4,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_Periodical 1,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e33e8de67e9,Introduce basis and dimension of vector spaces,35,60,8.5,10,2,3,0.85,2,1,1,"2,2,0,0,1,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_Periodical 1,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e33e8de67e9,Introduce basis and dimension of vector spaces,35,60,0.5,2,4,2,0.25,0,0,1,"2,2,0,0,1,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_Periodical 1,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e33e8de67e9,Introduce basis and dimension of vector spaces,35,60,5,5,4,3,1,2,1,1,"2,2,0,0,1,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_Periodical 1,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e33e8de67e9,Introduce basis and dimension of vector spaces,35,60,5,5,4,4,1,2,1,1,"2,2,0,0,1,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,15MAT202_End Semester,ff8081816fa204f9016fa38e7a1a3bda,15MAT202,Linear Algebra,,3,ff8081816e64fa27016e6e343d5b67ed,Introduce fundamental matrix subspaces and their basis and dimension. Define rank and nullity of a matrix,35,60,10,10,2,1,1,2,1,4,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2020-2021,7,15ECE313_Periodical Exam I_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f893118062e,15ECE313,VLSI Design,,6,8a838345695bde6601699eecfeac2f22,Able to understand physics of MOSFET devices,35,60,4.57,7.5,2,2,0.609333333,2,1,1,"3,2,3,0,0,0,0,0,0,0,0,0,3,0"
ECE,2020-2021,7,15ECE313_Periodical Exam II_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f8941780700,15ECE313,VLSI Design,,6,8a838345695bde6601699eecfeac2f22,Able to understand physics of MOSFET devices,35,60,1.71,2.7,2,2,0.633333333,2,1,2,"3,2,3,0,0,0,0,0,0,0,0,0,3,0"
ECE,2020-2021,7,15ECE313_Continuous Evaluation_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f89531907d7,15ECE313,VLSI Design,,6,8a838345695bde6601699eecfeac2f22,Able to understand physics of MOSFET devices,35,60,10,10,2,2,1,2,1,3,"3,2,3,0,0,0,0,0,0,0,0,0,3,0"
ECE,2020-2021,7,15ECE313_End Semester_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f8965c90926,15ECE313,VLSI Design,,6,8a838345695bde6601699eecfeac2f22,Able to understand physics of MOSFET devices,35,60,0.96,1,2,2,0.96,2,1,4,"3,2,3,0,0,0,0,0,0,0,0,0,3,0"
ECE,2020-2021,7,15ECE313_Periodical Exam I_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f893118062e,15ECE313,VLSI Design,,6,8a838345695bde6601699eed5c3e2f40,Able to realize simple MOS networks and their layout,35,60,4.57,7.5,2,2,0.609333333,2,1,1,"3,3,3,0,0,0,0,0,0,0,0,0,3,2"
ECE,2020-2021,7,15ECE313_Periodical Exam II_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f8941780700,15ECE313,VLSI Design,,6,8a838345695bde6601699eed5c3e2f40,Able to realize simple MOS networks and their layout,35,60,1.71,2.7,2,2,0.633333333,2,1,2,"3,3,3,0,0,0,0,0,0,0,0,0,3,2"
ECE,2020-2021,7,15ECE313_Continuous Evaluation_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f89531907d7,15ECE313,VLSI Design,,6,8a838345695bde6601699eed5c3e2f40,Able to realize simple MOS networks and their layout,35,60,7.5,7.5,2,2,1,2,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,3,2"
ECE,2020-2021,7,15ECE313_End Semester_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f8965c90926,15ECE313,VLSI Design,,6,8a838345695bde6601699eed5c3e2f40,Able to realize simple MOS networks and their layout,35,60,1.82,1.9,2,2,0.957894737,2,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,3,2"
ECE,2020-2021,7,15ECE313_Periodical Exam II_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f8941780700,15ECE313,VLSI Design,,6,8a838345695bde6601699eed9b362f4e,Able to analyze static and dynamic behavior of basic MOS gates,35,60,6.08,9.6,2,2,0.633333333,2,1,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2020-2021,7,15ECE313_Continuous Evaluation_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f89531907d7,15ECE313,VLSI Design,,6,8a838345695bde6601699eed9b362f4e,Able to analyze static and dynamic behavior of basic MOS gates,35,60,5,5,2,2,1,2,1,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2020-2021,7,15ECE313_End Semester_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f8965c90926,15ECE313,VLSI Design,,6,8a838345695bde6601699eed9b362f4e,Able to analyze static and dynamic behavior of basic MOS gates,35,60,0.86,0.9,2,2,0.955555556,2,1,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2020-2021,7,15ECE313_Continuous Evaluation_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f89531907d7,15ECE313,VLSI Design,,6,8a838345695bde6601699eeddacb2f5c,Able to analyze the impact of area-delay trade-off in design of MOS networks,35,60,2.5,2.5,2,2,1,2,1,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2020-2021,7,15ECE313_End Semester_B.Tech_ECE_S6B 2020-2021,2c9fadbd7b0e91e4017b0f8965c90926,15ECE313,VLSI Design,,6,8a838345695bde6601699eeddacb2f5c,Able to analyze the impact of area-delay trade-off in design of MOS networks,35,60,5.95,6.2,2,2,0.959677419,2,1,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2019-2020,7,15ECE211_Periodical Exam I_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,3.7,10,2,2,0.37,0,0,1,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_Periodical Exam II_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,6.3,10,2,2,0.63,2,1,2,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_Continuous Evaluation_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,2.53,4,2,2,0.6325,2,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_End Semester_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,3.2,6,2,2,0.533333333,1,1,4,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_15ECE211 - Electronics Circuits,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,3,6,2,1,0.5,1,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_15ECE211 - Electronics Circuits,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,0,6,2,2,0,0,0,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_15ECE211 - Electronics Circuits,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,3,5,2,3,0.6,2,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_15ECE211 - Electronics Circuits,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,9.5,13,2,4,0.730769231,2,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_15ECE211 - Electronics Circuits,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,0,6,2,5,0,0,0,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_15ECE211 - Electronics Circuits,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",45,60,3,14,2,6,0.214285714,0,0,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE203_15ECE203 - Network Theory,ff8081816c9953a4016cf23bd1ba6618,15ECE203,Network Theory,,3,8a8383456788d6e00167995954313ea8,Review of mesh and nodal analysis,35,60,18,24,2,3,0.75,2,1,3,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE203_15ECE203 - Network Theory - End semester Exam Paper,ff8081816fa204f9016fad925b756c68,15ECE203,Network Theory,,3,8a8383456788d6e00167995954313ea8,Review of mesh and nodal analysis,35,60,9.5,12,2,3,0.791666667,2,1,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE203_15ECE203 - Network Theory - End semester Exam Paper,ff8081816fa204f9016fad925b756c68,15ECE203,Network Theory,,3,8a8383456788d6e00167995954313ea8,Review of mesh and nodal analysis,35,60,10,10,4,3,1,2,1,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE203_15ECE203 - Network Theory,ff8081816c9953a4016cf23bd1ba6618,15ECE203,Network Theory,,3,8a8383456788d6e001679959908d3eac,Applications of network theorems,35,60,2,6,2,3,0.333333333,0,0,3,"3,0,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE203_15ECE203 - Network Theory,ff8081816c9953a4016cf23bd1ba6618,15ECE203,Network Theory,,3,8a8383456788d6e001679959908d3eac,Applications of network theorems,35,60,13.5,20,4,3,0.675,2,1,3,"3,0,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE203_15ECE203 - Network Theory - End semester Exam Paper,ff8081816fa204f9016fad925b756c68,15ECE203,Network Theory,,3,8a8383456788d6e001679959908d3eac,Applications of network theorems,35,60,7,12,2,3,0.583333333,1,1,4,"3,0,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE203_15ECE203 - Network Theory - End semester Exam Paper,ff8081816fa204f9016fad925b756c68,15ECE203,Network Theory,,3,8a8383456788d6e001679959908d3eac,Applications of network theorems,35,60,6,10,4,3,0.6,2,1,4,"3,0,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE211_Periodical Exam I_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4ea3e2036f,Ability to use diodes and analyse their small signal operation,45,60,3.7,10,2,2,0.37,0,0,1,"2,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_Periodical Exam II_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4ea3e2036f,Ability to use diodes and analyse their small signal operation,45,60,6.3,10,2,2,0.63,2,1,2,"2,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_Continuous Evaluation_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4ea3e2036f,Ability to use diodes and analyse their small signal operation,45,60,2.53,4,2,2,0.6325,2,1,3,"2,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_End Semester_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4ea3e2036f,Ability to use diodes and analyse their small signal operation,45,60,2.32,6,2,2,0.386666667,0,0,4,"2,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_Periodical Exam I_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4efc4b0377,To understand the characteristics of a BJT and its operation,45,60,3.7,10,2,2,0.37,0,0,1,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_Periodical Exam II_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4efc4b0377,To understand the characteristics of a BJT and its operation,45,60,6.3,10,2,2,0.63,2,1,2,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_Continuous Evaluation_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4efc4b0377,To understand the characteristics of a BJT and its operation,45,60,2.53,4,2,2,0.6325,2,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_End Semester_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4efc4b0377,To understand the characteristics of a BJT and its operation,45,60,2.1,6,2,2,0.35,0,0,4,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,15ECE211_Periodical Exam I_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4f5e4f037b,Understanding the biasing of a BJT and simple applications,45,60,3.7,10,2,2,0.37,0,0,1,"2,3,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE211_Periodical Exam II_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4f5e4f037b,Understanding the biasing of a BJT and simple applications,45,60,6.3,10,2,2,0.63,2,1,2,"2,3,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE211_Continuous Evaluation_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4f5e4f037b,Understanding the biasing of a BJT and simple applications,45,60,2.53,4,2,2,0.6325,2,1,3,"2,3,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE211_End Semester_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4f5e4f037b,Understanding the biasing of a BJT and simple applications,45,60,3.42,6,2,2,0.57,1,1,4,"2,3,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE211_Periodical Exam I_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4faf8b037f,Understanding of the structure and operation of MOSFETs,45,60,3.7,10,2,2,0.37,0,0,1,"3,0,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE211_Periodical Exam II_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4faf8b037f,Understanding of the structure and operation of MOSFETs,45,60,6.3,10,2,2,0.63,2,1,2,"3,0,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE211_Continuous Evaluation_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4faf8b037f,Understanding of the structure and operation of MOSFETs,45,60,2.53,4,2,2,0.6325,2,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,15ECE211_End Semester_B.Tech_ECE_S4B 2019-2020,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,,4,2c9fadbd787b63db01787c4faf8b037f,Understanding of the structure and operation of MOSFETs,45,60,2.76,6,2,2,0.46,1,1,4,"3,0,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8239e0bea,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,5.95,35,2,2,0.17,0,0,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,0.56,2.5,2,2,0.224,0,0,3,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,0.3,25,2,2,0.012,0,0,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8239e0bea,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,50,50,2.55,15,2,2,0.17,0,0,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_Periodical Exam II_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8320e0cbe,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,50,50,8,50,2,2,0.16,0,0,2,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,50,50,0.56,2.5,2,2,0.224,0,0,3,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,50,50,0.7,25,2,2,0.028,0,0,4,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,50,55,0.56,2.5,2,2,0.224,0,0,3,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,50,55,0.1,25,2,2,0.004,0,0,4,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,50,50,0.56,2.5,2,2,0.224,0,0,3,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,5,15ECE212_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,50,50,0.9,25,2,2,0.036,0,0,4,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
