train:fold,0,epoch,0, userid: AM.EN.H4CSE15001, user: 1/960, exams, 62 (108.54 seqs/min), total loss, 0.569125,curr loss, 0.569125, mae, 0.617066, total acc, 0.387097, curr acc, 0.387097, total auc, 0.589744, curr auc, 0.589744, summary, 24/24, 0/38, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17508, user: 512/960, exams, 316 (46.37 seqs/min), total loss, 0.235695,curr loss, 0.179136, mae, 0.452132, total acc, 0.607091, curr acc, 0.750000, total auc, 0.623590, curr auc, 0.571412, summary, 8/28, 229/288, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18001, user: 513/960, exams, 297 (24.05 seqs/min), total loss, 0.235706,curr loss, 0.241301, mae, 0.452139, total acc, 0.606945, curr acc, 0.531987, total auc, 0.623404, curr auc, 0.528167, summary, 23/54, 135/243, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18002, user: 514/960, exams, 308 (53.83 seqs/min), total loss, 0.235656,curr loss, 0.209730, mae, 0.452080, total acc, 0.606895, curr acc, 0.581169, total auc, 0.623402, curr auc, 0.622058, summary, 23/47, 156/261, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18003, user: 515/960, exams, 30 (254.71 seqs/min), total loss, 0.235523,curr loss, 0.167370, mae, 0.451989, total acc, 0.607658, curr acc, 1.000000, total auc, 0.624133, curr auc, 1.000000, summary, 30/30, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18004, user: 516/960, exams, 296 (74.82 seqs/min), total loss, 0.235527,curr loss, 0.237586, mae, 0.452026, total acc, 0.607737, curr acc, 0.648649, total auc, 0.624137, curr auc, 0.626082, summary, 157/209, 35/87, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18005, user: 517/960, exams, 308 (29.73 seqs/min), total loss, 0.235518,curr loss, 0.230764, mae, 0.452025, total acc, 0.607811, curr acc, 0.646104, total auc, 0.624249, curr auc, 0.681964, summary, 101/144, 98/164, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18006, user: 518/960, exams, 308 (59.14 seqs/min), total loss, 0.235429,curr loss, 0.189725, mae, 0.451890, total acc, 0.607973, curr acc, 0.691558, total auc, 0.624052, curr auc, 0.522381, summary, 10/29, 203/279, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18007, user: 519/960, exams, 308 (34.89 seqs/min), total loss, 0.235459,curr loss, 0.250681, mae, 0.451945, total acc, 0.607871, curr acc, 0.555195, total auc, 0.624018, curr auc, 0.606252, summary, 104/178, 67/130, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18008, user: 520/960, exams, 308 (56.32 seqs/min), total loss, 0.235525,curr loss, 0.269670, mae, 0.452005, total acc, 0.607770, curr acc, 0.555195, total auc, 0.623847, curr auc, 0.535371, summary, 54/127, 117/181, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18009, user: 521/960, exams, 308 (32.91 seqs/min), total loss, 0.235520,curr loss, 0.233312, mae, 0.451971, total acc, 0.607813, curr acc, 0.629870, total auc, 0.623713, curr auc, 0.554076, summary, 27/79, 167/229, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18011, user: 522/960, exams, 41 (490.84 seqs/min), total loss, 0.235460,curr loss, 0.204042, mae, 0.451964, total acc, 0.608517, curr acc, 0.975610, total auc, 0.624434, curr auc, 1.000000, summary, 40/41, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18014, user: 523/960, exams, 278 (29.98 seqs/min), total loss, 0.235498,curr loss, 0.255268, mae, 0.451984, total acc, 0.608502, curr acc, 0.600719, total auc, 0.624222, curr auc, 0.513666, summary, 26/85, 141/193, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18015, user: 524/960, exams, 308 (52.22 seqs/min), total loss, 0.235544,curr loss, 0.259563, mae, 0.452055, total acc, 0.608444, curr acc, 0.577922, total auc, 0.624220, curr auc, 0.622986, summary, 114/195, 64/113, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18017, user: 525/960, exams, 308 (31.62 seqs/min), total loss, 0.235478,curr loss, 0.201111, mae, 0.451937, total acc, 0.608553, curr acc, 0.665584, total auc, 0.624082, curr auc, 0.551846, summary, 15/49, 190/259, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18018, user: 526/960, exams, 24 (690.86 seqs/min), total loss, 0.235394,curr loss, 0.190991, mae, 0.451896, total acc, 0.609218, curr acc, 0.958333, total auc, 0.624797, curr auc, 1.000000, summary, 23/24, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18020, user: 527/960, exams, 299 (35.40 seqs/min), total loss, 0.235381,curr loss, 0.228788, mae, 0.451853, total acc, 0.609223, curr acc, 0.612040, total auc, 0.624616, curr auc, 0.529594, summary, 19/65, 164/234, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18022, user: 528/960, exams, 308 (58.06 seqs/min), total loss, 0.235337,curr loss, 0.212198, mae, 0.451786, total acc, 0.609287, curr acc, 0.642857, total auc, 0.624388, curr auc, 0.504323, summary, 13/51, 185/257, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18024, user: 529/960, exams, 308 (26.64 seqs/min), total loss, 0.235352,curr loss, 0.243037, mae, 0.451793, total acc, 0.609246, curr acc, 0.587662, total auc, 0.624253, curr auc, 0.553026, summary, 43/101, 138/207, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18028, user: 530/960, exams, 308 (51.60 seqs/min), total loss, 0.235317,curr loss, 0.216937, mae, 0.451791, total acc, 0.609518, curr acc, 0.753247, total auc, 0.624446, curr auc, 0.726071, summary, 195/234, 37/74, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18029, user: 531/960, exams, 296 (31.41 seqs/min), total loss, 0.235272,curr loss, 0.211585, mae, 0.451785, total acc, 0.609795, curr acc, 0.756757, total auc, 0.624561, curr auc, 0.685811, summary, 194/223, 30/73, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18030, user: 532/960, exams, 308 (58.63 seqs/min), total loss, 0.235205,curr loss, 0.199539, mae, 0.451751, total acc, 0.610144, curr acc, 0.795455, total auc, 0.624808, curr auc, 0.756089, summary, 213/240, 32/68, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18031, user: 533/960, exams, 308 (33.50 seqs/min), total loss, 0.235205,curr loss, 0.234944, mae, 0.451782, total acc, 0.610187, curr acc, 0.633117, total auc, 0.624860, curr auc, 0.652406, summary, 146/198, 49/110, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18032, user: 534/960, exams, 308 (74.09 seqs/min), total loss, 0.235173,curr loss, 0.218297, mae, 0.451780, total acc, 0.610376, curr acc, 0.711039, total auc, 0.624918, curr auc, 0.655549, summary, 185/220, 34/88, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18034, user: 535/960, exams, 308 (33.26 seqs/min), total loss, 0.235125,curr loss, 0.209733, mae, 0.451762, total acc, 0.610606, curr acc, 0.733766, total auc, 0.625073, curr auc, 0.708323, summary, 190/220, 36/88, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18035, user: 536/960, exams, 305 (65.29 seqs/min), total loss, 0.235046,curr loss, 0.192283, mae, 0.451663, total acc, 0.610611, curr acc, 0.613115, total auc, 0.624899, curr auc, 0.531313, summary, 2/9, 185/296, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18036, user: 537/960, exams, 292 (32.14 seqs/min), total loss, 0.234957,curr loss, 0.187355, mae, 0.451600, total acc, 0.610960, curr acc, 0.797945, total auc, 0.625149, curr auc, 0.759630, summary, 208/223, 25/69, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18039, user: 538/960, exams, 308 (60.05 seqs/min), total loss, 0.234900,curr loss, 0.204573, mae, 0.451565, total acc, 0.611164, curr acc, 0.720779, total auc, 0.625250, curr auc, 0.679168, summary, 190/214, 32/94, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18040, user: 539/960, exams, 308 (33.31 seqs/min), total loss, 0.234842,curr loss, 0.203732, mae, 0.451528, total acc, 0.611361, curr acc, 0.717532, total auc, 0.625422, curr auc, 0.718071, summary, 183/206, 38/102, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18041, user: 540/960, exams, 296 (59.55 seqs/min), total loss, 0.234912,curr loss, 0.272467, mae, 0.451619, total acc, 0.611130, curr acc, 0.486486, total auc, 0.625225, curr auc, 0.518859, summary, 67/109, 77/187, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18042, user: 541/960, exams, 308 (31.93 seqs/min), total loss, 0.234938,curr loss, 0.248770, mae, 0.451659, total acc, 0.610991, curr acc, 0.535714, total auc, 0.625170, curr auc, 0.595435, summary, 48/77, 117/231, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18043, user: 542/960, exams, 308 (67.79 seqs/min), total loss, 0.234950,curr loss, 0.241577, mae, 0.451682, total acc, 0.610936, curr acc, 0.581169, total auc, 0.625254, curr auc, 0.670814, summary, 88/112, 91/196, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18045, user: 543/960, exams, 308 (31.22 seqs/min), total loss, 0.234896,curr loss, 0.205762, mae, 0.451650, total acc, 0.611084, curr acc, 0.691558, total auc, 0.625346, curr auc, 0.675427, summary, 182/212, 31/96, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18046, user: 544/960, exams, 24 (920.02 seqs/min), total loss, 0.234678,curr loss, 0.116435, mae, 0.451444, total acc, 0.611799, curr acc, 1.000000, total auc, 0.626035, curr auc, 1.000000, summary, 24/24, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18047, user: 545/960, exams, 308 (32.16 seqs/min), total loss, 0.234689,curr loss, 0.240414, mae, 0.451453, total acc, 0.611677, curr acc, 0.545455, total auc, 0.625982, curr auc, 0.596899, summary, 29/51, 139/257, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18048, user: 546/960, exams, 296 (58.13 seqs/min), total loss, 0.234720,curr loss, 0.251359, mae, 0.451505, total acc, 0.611578, curr acc, 0.557432, total auc, 0.625966, curr auc, 0.617623, summary, 79/110, 86/186, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18049, user: 547/960, exams, 308 (21.92 seqs/min), total loss, 0.234732,curr loss, 0.241428, mae, 0.451519, total acc, 0.611511, curr acc, 0.574675, total auc, 0.626036, curr auc, 0.664288, summary, 81/106, 96/202, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18050, user: 548/960, exams, 293 (55.64 seqs/min), total loss, 0.234817,curr loss, 0.281597, mae, 0.451624, total acc, 0.611236, curr acc, 0.460751, total auc, 0.625768, curr auc, 0.478916, summary, 51/89, 84/204, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18051, user: 549/960, exams, 129 (74.26 seqs/min), total loss, 0.234679,curr loss, 0.158654, mae, 0.451493, total acc, 0.611704, curr acc, 0.868217, total auc, 0.626025, curr auc, 0.767097, summary, 97/99, 15/30, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18052, user: 550/960, exams, 308 (59.61 seqs/min), total loss, 0.234670,curr loss, 0.230153, mae, 0.451478, total acc, 0.611613, curr acc, 0.561688, total auc, 0.626070, curr auc, 0.650597, summary, 22/34, 151/274, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18054, user: 551/960, exams, 297 (35.52 seqs/min), total loss, 0.234536,curr loss, 0.160861, mae, 0.451359, total acc, 0.612036, curr acc, 0.845118, total auc, 0.626397, curr auc, 0.806143, summary, 233/242, 18/55, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18055, user: 552/960, exams, 308 (67.93 seqs/min), total loss, 0.234532,curr loss, 0.232254, mae, 0.451346, total acc, 0.611922, curr acc, 0.548701, total auc, 0.626273, curr auc, 0.558191, summary, 22/41, 147/267, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18056, user: 553/960, exams, 308 (33.31 seqs/min), total loss, 0.234445,curr loss, 0.186214, mae, 0.451275, total acc, 0.612230, curr acc, 0.782468, total auc, 0.626427, curr auc, 0.711555, summary, 216/232, 25/76, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18057, user: 554/960, exams, 308 (72.01 seqs/min), total loss, 0.234431,curr loss, 0.226571, mae, 0.451283, total acc, 0.612291, curr acc, 0.646104, total auc, 0.626394, curr auc, 0.607845, summary, 169/208, 30/100, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18058, user: 555/960, exams, 308 (33.95 seqs/min), total loss, 0.234399,curr loss, 0.217056, mae, 0.451239, total acc, 0.612218, curr acc, 0.571429, total auc, 0.626241, curr auc, 0.541539, summary, 10/28, 166/280, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18059, user: 556/960, exams, 308 (69.89 seqs/min), total loss, 0.234419,curr loss, 0.245398, mae, 0.451264, total acc, 0.612057, curr acc, 0.522727, total auc, 0.626148, curr auc, 0.574559, summary, 46/88, 115/220, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18060, user: 557/960, exams, 28 (342.66 seqs/min), total loss, 0.234346,curr loss, 0.193700, mae, 0.451228, total acc, 0.612304, curr acc, 0.750000, total auc, 0.626373, curr auc, 0.751553, summary, 21/22, 0/6, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18063, user: 558/960, exams, 296 (66.40 seqs/min), total loss, 0.234370,curr loss, 0.247804, mae, 0.451271, total acc, 0.612242, curr acc, 0.577703, total auc, 0.626343, curr auc, 0.609771, summary, 113/162, 58/134, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18064, user: 559/960, exams, 308 (33.83 seqs/min), total loss, 0.234381,curr loss, 0.240331, mae, 0.451277, total acc, 0.612216, curr acc, 0.597403, total auc, 0.626338, curr auc, 0.623116, summary, 65/110, 119/198, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18065, user: 560/960, exams, 308 (43.21 seqs/min), total loss, 0.234370,curr loss, 0.228182, mae, 0.451247, total acc, 0.612195, curr acc, 0.600649, total auc, 0.626346, curr auc, 0.630960, summary, 50/89, 135/219, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18066, user: 561/960, exams, 300 (32.14 seqs/min), total loss, 0.234302,curr loss, 0.196529, mae, 0.451144, total acc, 0.612185, curr acc, 0.606667, total auc, 0.626151, curr auc, 0.517130, summary, 9/31, 173/269, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18069, user: 562/960, exams, 301 (86.70 seqs/min), total loss, 0.234311,curr loss, 0.238920, mae, 0.451149, total acc, 0.612077, curr acc, 0.551495, total auc, 0.626111, curr auc, 0.603848, summary, 61/117, 105/184, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18070, user: 563/960, exams, 308 (27.70 seqs/min), total loss, 0.234281,curr loss, 0.217740, mae, 0.451143, total acc, 0.612253, curr acc, 0.711039, total auc, 0.626182, curr auc, 0.665584, summary, 187/222, 32/86, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18101, user: 564/960, exams, 344 (45.54 seqs/min), total loss, 0.234252,curr loss, 0.217694, mae, 0.451082, total acc, 0.612260, curr acc, 0.616279, total auc, 0.626182, curr auc, 0.626276, summary, 47/97, 165/247, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18103, user: 565/960, exams, 345 (27.07 seqs/min), total loss, 0.234210,curr loss, 0.210910, mae, 0.451046, total acc, 0.612449, curr acc, 0.718841, total auc, 0.626387, curr auc, 0.742045, summary, 174/218, 74/127, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18104, user: 566/960, exams, 347 (52.55 seqs/min), total loss, 0.234234,curr loss, 0.247648, mae, 0.451065, total acc, 0.612441, curr acc, 0.608069, total auc, 0.626392, curr auc, 0.629505, summary, 97/167, 114/180, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18106, user: 567/960, exams, 347 (26.38 seqs/min), total loss, 0.234088,curr loss, 0.151430, mae, 0.450855, total acc, 0.612647, curr acc, 0.729107, total auc, 0.626299, curr auc, 0.573684, summary, 3/18, 250/329, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18107, user: 568/960, exams, 347 (47.13 seqs/min), total loss, 0.234013,curr loss, 0.191586, mae, 0.450721, total acc, 0.612761, curr acc, 0.677233, total auc, 0.626088, curr auc, 0.506463, summary, 10/48, 225/299, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18109, user: 569/960, exams, 340 (31.29 seqs/min), total loss, 0.233968,curr loss, 0.208531, mae, 0.450648, total acc, 0.612904, curr acc, 0.694118, total auc, 0.626295, curr auc, 0.743571, summary, 99/137, 137/203, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18110, user: 570/960, exams, 347 (56.82 seqs/min), total loss, 0.233920,curr loss, 0.206596, mae, 0.450572, total acc, 0.612961, curr acc, 0.645533, total auc, 0.626339, curr auc, 0.651393, summary, 44/102, 180/245, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18111, user: 571/960, exams, 337 (34.24 seqs/min), total loss, 0.233874,curr loss, 0.207483, mae, 0.450522, total acc, 0.613202, curr acc, 0.750742, total auc, 0.626632, curr auc, 0.793699, summary, 170/215, 83/122, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18112, user: 572/960, exams, 347 (54.14 seqs/min), total loss, 0.233839,curr loss, 0.213709, mae, 0.450493, total acc, 0.613400, curr acc, 0.726225, total auc, 0.626902, curr auc, 0.781008, summary, 163/219, 89/128, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18113, user: 573/960, exams, 347 (33.30 seqs/min), total loss, 0.233694,curr loss, 0.150797, mae, 0.450276, total acc, 0.613637, curr acc, 0.749280, total auc, 0.626739, curr auc, 0.533378, summary, 2/27, 258/320, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18114, user: 574/960, exams, 340 (69.73 seqs/min), total loss, 0.233533,curr loss, 0.141030, mae, 0.450041, total acc, 0.613931, curr acc, 0.782353, total auc, 0.626575, curr auc, 0.533052, summary, 2/22, 264/318, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18116, user: 575/960, exams, 347 (31.30 seqs/min), total loss, 0.233541,curr loss, 0.238239, mae, 0.450043, total acc, 0.613971, curr acc, 0.636888, total auc, 0.626701, curr auc, 0.698727, summary, 123/201, 98/146, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18117, user: 576/960, exams, 347 (68.09 seqs/min), total loss, 0.233403,curr loss, 0.154366, mae, 0.449834, total acc, 0.614236, curr acc, 0.766571, total auc, 0.626739, curr auc, 0.648654, summary, 16/46, 250/301, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18118, user: 577/960, exams, 328 (31.83 seqs/min), total loss, 0.233396,curr loss, 0.229177, mae, 0.449829, total acc, 0.614481, curr acc, 0.756098, total auc, 0.627039, curr auc, 0.799883, summary, 165/222, 83/106, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18119, user: 578/960, exams, 338 (67.72 seqs/min), total loss, 0.233398,curr loss, 0.234578, mae, 0.449800, total acc, 0.614509, curr acc, 0.630178, total auc, 0.627063, curr auc, 0.641030, summary, 56/133, 157/205, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18120, user: 579/960, exams, 340 (36.49 seqs/min), total loss, 0.233361,curr loss, 0.212145, mae, 0.449774, total acc, 0.614763, curr acc, 0.761765, total auc, 0.627374, curr auc, 0.806995, summary, 190/245, 69/95, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18123, user: 580/960, exams, 347 (69.18 seqs/min), total loss, 0.233204,curr loss, 0.142048, mae, 0.449532, total acc, 0.615079, curr acc, 0.798271, total auc, 0.627273, curr auc, 0.568870, summary, 6/27, 271/320, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18124, user: 581/960, exams, 347 (34.22 seqs/min), total loss, 0.233194,curr loss, 0.227401, mae, 0.449497, total acc, 0.615082, curr acc, 0.616715, total auc, 0.627292, curr auc, 0.638334, summary, 55/137, 159/210, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18125, user: 582/960, exams, 347 (67.78 seqs/min), total loss, 0.233157,curr loss, 0.211799, mae, 0.449463, total acc, 0.615308, curr acc, 0.746398, total auc, 0.627621, curr auc, 0.818865, summary, 154/213, 105/134, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18127, user: 583/960, exams, 339 (37.41 seqs/min), total loss, 0.233112,curr loss, 0.206879, mae, 0.449377, total acc, 0.615340, curr acc, 0.634218, total auc, 0.627589, curr auc, 0.608434, summary, 32/91, 183/248, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18129, user: 584/960, exams, 347 (63.76 seqs/min), total loss, 0.233082,curr loss, 0.215437, mae, 0.449350, total acc, 0.615466, curr acc, 0.688761, total auc, 0.627819, curr auc, 0.761989, summary, 138/193, 101/154, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18130, user: 585/960, exams, 347 (35.82 seqs/min), total loss, 0.233051,curr loss, 0.214951, mae, 0.449281, total acc, 0.615508, curr acc, 0.639769, total auc, 0.627769, curr auc, 0.598747, summary, 34/98, 188/249, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18131, user: 586/960, exams, 347 (67.80 seqs/min), total loss, 0.233044,curr loss, 0.229342, mae, 0.449271, total acc, 0.615549, curr acc, 0.639769, total auc, 0.627865, curr auc, 0.683879, summary, 105/171, 117/176, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18132, user: 587/960, exams, 12 (975.15 seqs/min), total loss, 0.232998,curr loss, 0.205741, mae, 0.449273, total acc, 0.615920, curr acc, 0.833333, total auc, 0.628499, curr auc, 1.000000, summary, 10/12, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18133, user: 588/960, exams, 337 (65.74 seqs/min), total loss, 0.232999,curr loss, 0.233733, mae, 0.449279, total acc, 0.615857, curr acc, 0.578635, total auc, 0.628549, curr auc, 0.658347, summary, 88/167, 107/170, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18134, user: 589/960, exams, 347 (32.50 seqs/min), total loss, 0.232904,curr loss, 0.176879, mae, 0.449200, total acc, 0.616279, curr acc, 0.864553, total auc, 0.628951, curr auc, 0.865027, summary, 246/267, 54/80, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18135, user: 590/960, exams, 225 (97.44 seqs/min), total loss, 0.232782,curr loss, 0.161020, mae, 0.449084, total acc, 0.616748, curr acc, 0.893333, total auc, 0.629431, curr auc, 0.912206, summary, 157/165, 44/60, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18136, user: 591/960, exams, 347 (30.37 seqs/min), total loss, 0.232735,curr loss, 0.204826, mae, 0.449045, total acc, 0.616860, curr acc, 0.682997, total auc, 0.629637, curr auc, 0.751239, summary, 159/205, 78/142, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18137, user: 592/960, exams, 347 (61.98 seqs/min), total loss, 0.232709,curr loss, 0.217761, mae, 0.449026, total acc, 0.616909, curr acc, 0.645533, total auc, 0.629727, curr auc, 0.683056, summary, 105/150, 119/197, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18140, user: 593/960, exams, 326 (31.04 seqs/min), total loss, 0.232683,curr loss, 0.216981, mae, 0.448993, total acc, 0.616919, curr acc, 0.622699, total auc, 0.629731, curr auc, 0.632179, summary, 41/80, 162/246, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18142, user: 594/960, exams, 339 (54.73 seqs/min), total loss, 0.232638,curr loss, 0.205882, mae, 0.448943, total acc, 0.616978, curr acc, 0.651917, total auc, 0.629820, curr auc, 0.682173, summary, 51/81, 170/258, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18143, user: 595/960, exams, 347 (28.75 seqs/min), total loss, 0.232622,curr loss, 0.223035, mae, 0.448937, total acc, 0.616982, curr acc, 0.619597, total auc, 0.629906, curr auc, 0.681424, summary, 105/147, 110/200, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18144, user: 596/960, exams, 329 (55.01 seqs/min), total loss, 0.232564,curr loss, 0.198031, mae, 0.448885, total acc, 0.617140, curr acc, 0.711246, total auc, 0.630119, curr auc, 0.756626, summary, 164/197, 70/132, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18145, user: 597/960, exams, 347 (24.07 seqs/min), total loss, 0.232518,curr loss, 0.205406, mae, 0.448825, total acc, 0.617188, curr acc, 0.645533, total auc, 0.629934, curr auc, 0.519438, summary, 12/38, 212/309, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18147, user: 598/960, exams, 345 (44.47 seqs/min), total loss, 0.232445,curr loss, 0.189033, mae, 0.448768, total acc, 0.617377, curr acc, 0.730435, total auc, 0.630181, curr auc, 0.777919, summary, 187/215, 65/130, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18148, user: 599/960, exams, 326 (32.33 seqs/min), total loss, 0.232413,curr loss, 0.212970, mae, 0.448724, total acc, 0.617360, curr acc, 0.607362, total auc, 0.630008, curr auc, 0.526234, summary, 14/42, 184/284, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18149, user: 600/960, exams, 347 (54.26 seqs/min), total loss, 0.232361,curr loss, 0.201395, mae, 0.448648, total acc, 0.617364, curr acc, 0.619597, total auc, 0.629844, curr auc, 0.532039, summary, 9/39, 206/308, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18150, user: 601/960, exams, 347 (28.78 seqs/min), total loss, 0.232334,curr loss, 0.215746, mae, 0.448622, total acc, 0.617387, curr acc, 0.631124, total auc, 0.629972, curr auc, 0.706618, summary, 106/154, 113/193, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18151, user: 602/960, exams, 337 (64.47 seqs/min), total loss, 0.232317,curr loss, 0.222392, mae, 0.448604, total acc, 0.617392, curr acc, 0.620178, total auc, 0.630047, curr auc, 0.674930, summary, 88/136, 121/201, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE18152, user: 603/960, exams, 347 (31.25 seqs/min), total loss, 0.232291,curr loss, 0.216688, mae, 0.448549, total acc, 0.617400, curr acc, 0.622478, total auc, 0.629876, curr auc, 0.526809, summary, 20/63, 196/284, predicted scores: [] 
